[32m * [39;49;00mPackage:    sys-kernel/hardened-sources-6.1.124_p1-r1:6.1
  AR      net/netlabel/built-in.a
  CC      drivers/iommu/intel/svm.o
  CC      net/netfilter/nft_chain_route.o
  CC      drivers/acpi/acpica/rsmisc.o
  CC      drivers/tty/tty_audit.o
  CC      lib/crc64-rocksoft.o
  CC      drivers/tty/pty.o
  CC      net/ipv6/fou6.o
  CC      net/tipc/name_distr.o
  CC      net/ipv6/addrconf_core.o
  CC      net/ipv6/ip6_tunnel.o
  CC      kernel/groups.o
  CC      fs/udf/directory.o
  CC      drivers/char/tpm/eventlog/tpm1.o
  CC      drivers/acpi/acpica/rsserial.o
  CC      drivers/iommu/iommu-traces.o
  CC      drivers/iommu/iommu-sysfs.o
  CC      drivers/char/tpm/eventlog/tpm2.o
  CC      drivers/iommu/iommu.o
  CC      net/tipc/subscr.o
  CC      drivers/tty/sysrq.o
  CC      lib/xxhash.o
  CC      mm/memremap.o
  CC      drivers/acpi/acpica/rsutils.o
  CC      drivers/iommu/intel/irq_remapping.o
  AR      drivers/iommu/intel/built-in.a
  CC      fs/udf/misc.o
  CC      net/ipv4/tcp_bpf.o
  CC      net/ipv6/exthdrs_core.o
  CC      fs/udf/udftime.o
  CC      net/netfilter/nf_tables_offload.o
  CC      drivers/char/tpm/tpm_ppi.o
  CC      net/ipv6/ip6_checksum.o
  CC      drivers/iommu/ioasid.o
  CC      net/ipv4/udp_bpf.o
  CC      net/sctp/primitive.o
  CC      net/tipc/monitor.o
  CC      drivers/acpi/acpica/rsxface.o
  CC      kernel/kcmp.o
  CC      lib/genalloc.o
  CC      drivers/iommu/dma-iommu.o
  CC      net/9p/mod.o
  CC      net/dns_resolver/dns_key.o
  CC      net/dcb/dcbevent.o
  CC      lib/textsearch.o
  CC      fs/udf/unicode.o
  CC      drivers/char/tpm/eventlog/acpi.o
  CC      net/ipv6/ip6_icmp.o
  CC      net/ipv6/output_core.o
  AR      fs/udf/built-in.a
  CC      net/ipv6/protocol.o
  CC      drivers/acpi/acpica/tbdata.o
  CC      mm/memfd.o
  CC      drivers/tty/vt/vt_ioctl.o
  CC      kernel/freezer.o
  CC      net/9p/error.o
  CC      net/dcb/dcbnl.o
  CC      net/dns_resolver/dns_query.o
  CC      fs/jfs/file.o
  CC      lib/ts_kmp.o
  CC      drivers/char/tpm/eventlog/efi.o
  CC      net/netfilter/nft_set_hash.o
  CC      net/tipc/name_table.o
  CC      net/sctp/socket.o
  CC      drivers/iommu/iova.o
  CC      drivers/acpi/acpica/tbfadt.o
  CC      fs/jfs/inode.o
  CC      fs/jfs/super.o
  AR      net/dns_resolver/built-in.a
  CC      drivers/base/component.o
  CC      mm/mapping_dirty_helpers.o
  AR      net/dcb/built-in.a
  CC      lib/ts_bm.o
  CC      net/ipv6/ip6_offload.o
  CC      net/9p/client.o
  CC      drivers/connector/cn_queue.o
  CC      net/9p/protocol.o
  CC      fs/jfs/namei.o
  CC      drivers/acpi/acpica/tbfind.o
  CC      kernel/profile.o
  CC      fs/jfs/jfs_mount.o
  CC      kernel/stacktrace.o
  CC      net/ipv4/cipso_ipv4.o
  CC      fs/jfs/jfs_umount.o
  CC      drivers/tty/vt/vc_screen.o
  CC      net/9p/trans_common.o
  CC      lib/ts_fsm.o
  CC      drivers/tty/vt/selection.o
  CC      drivers/char/tpm/tpm_tis_core.o
  CC      drivers/acpi/acpica/tbinstal.o
  CC      net/netfilter/nft_set_bitmap.o
  CC      net/tipc/net.o
  CC      drivers/iommu/irq_remapping.o
  HOSTCC  drivers/tty/vt/conmakehash
  CC      drivers/gpu/drm/drm_aperture.o
  CC      lib/percpu_counter.o
  CC      net/netfilter/nft_set_rbtree.o
  CC      mm/ptdump.o
  CC      drivers/connector/connector.o
  CC      drivers/acpi/acpica/tbprint.o
  CC      drivers/acpi/acpica/tbutils.o
  CC      kernel/dma.o
  CC      drivers/tty/vt/consolemap.o
  CC      lib/error-inject.o
  CC      fs/jfs/jfs_xtree.o
  CC      net/ipv6/tcpv6_offload.o
  CC      drivers/tty/vt/keyboard.o
  CC      net/ipv4/xfrm4_policy.o
  CC      drivers/gpu/drm/drm_cache.o
  CC      net/ipv4/xfrm4_state.o
  CC      drivers/gpu/drm/drm_auth.o
  CC      drivers/tty/hvc/hvc_console.o
  CC      drivers/acpi/acpica/tbxface.o
  CC      drivers/iommu/iommu-sva-lib.o
  CC      net/tipc/netlink.o
  CC      net/sctp/output.o
  CC      drivers/char/tpm/tpm_tis.o
  CC      lib/syscall.o
  CC      mm/page_reporting.o
  CC      drivers/char/tpm/tpm_crb.o
  CC      net/9p/trans_fd.o
  CC      kernel/smp.o
  CC      net/sctp/input.o
  CC      net/ipv6/exthdrs_offload.o
  CC      drivers/base/core.o
  CC      fs/jfs/jfs_debug.o
  CC      drivers/iommu/io-pgfault.o
  CC      drivers/acpi/acpica/tbxfload.o
  CC      drivers/tty/serial/serial_core.o
  CC      fs/jfs/jfs_imap.o
  CC      net/netfilter/nft_set_pipapo.o
  CC      net/tipc/netlink_compat.o
  CC      drivers/tty/hvc/hvc_irq.o
  CC      drivers/connector/cn_proc.o
  CC      drivers/tty/serdev/core.o
  CC      drivers/char/tpm/eventlog/of.o
  CC      net/ipv4/xfrm4_input.o
  AR      drivers/connector/built-in.a
  AR      drivers/char/tpm/built-in.a
  AR      drivers/char/built-in.a
  CC      drivers/gpu/drm/drm_file.o
  CC      mm/bootmem_info.o
  AR      mm/built-in.a
  CC      drivers/tty/serial/earlycon.o
  CC      net/9p/trans_xen.o
  CC      drivers/acpi/acpica/tbxfroot.o
  AR      net/9p/built-in.a
  CC      net/sctp/debug.o
  CC      lib/dynamic_debug.o
  CC      drivers/tty/serial/serial_mctrl_gpio.o
  CC      kernel/uid16.o
  CC      drivers/tty/serial/8250/8250_core.o
  CC      kernel/module_signature.o
  CC      drivers/iommu/of_iommu.o
  AR      drivers/iommu/built-in.a
  CC      net/ipv6/inet6_hashtables.o
  CC      drivers/acpi/acpica/utaddress.o
  CC      net/tipc/node.o
  CC      net/sctp/stream.o
  CC      lib/errname.o
  CC      drivers/tty/vt/vt.o
  CC      fs/jfs/jfs_dmap.o
  CC      drivers/tty/hvc/hvc_xen.o
  CC      drivers/base/bus.o
  COPY    drivers/tty/vt/defkeymap.c
  AR      drivers/gpu/vga/built-in.a
  CC      drivers/tty/serdev/serdev-ttyport.o
  AR      drivers/tty/hvc/built-in.a
  CC      net/ipv4/xfrm4_output.o
  AR      drivers/tty/serdev/built-in.a
  CC      net/ipv4/xfrm4_protocol.o
  CC      drivers/acpi/acpica/utalloc.o
  CC      net/ipv6/mcast_snoop.o
  CC      net/ipv6/ip6_udp_tunnel.o
  CC      net/netfilter/nft_set_pipapo_avx2.o
  CC      drivers/acpi/acpica/utascii.o
  CC      drivers/gpu/drm/drm_ioctl.o
  CC      fs/jfs/jfs_unicode.o
  CONMK   drivers/tty/vt/consolemap_deftbl.c
  CC      drivers/tty/vt/consolemap_deftbl.o
  CC      drivers/gpu/drm/drm_gem.o
  CC      drivers/block/loop.o
  CC      drivers/tty/vt/defkeymap.o
  CC      net/tipc/eth_media.o
  AR      drivers/tty/vt/built-in.a
  CC      drivers/tty/serial/8250/8250_pnp.o
  CC      lib/cpu_rmap.o
  CC      drivers/gpu/drm/drm_drv.o
  CC      drivers/acpi/acpica/utbuffer.o
  CC      lib/nlattr.o
  CC      kernel/kallsyms.o
  CC      lib/atomic64_test.o
  AR      net/ipv6/built-in.a
  CC      fs/jfs/jfs_inode.o
  CC      net/sctp/offload.o
  CC      drivers/block/nbd.o
  CC      net/ipv4/bpf_tcp_ca.o
  CC      drivers/base/dd.o
  AR      net/ipv4/built-in.a
  CC      net/sctp/auth.o
  CC      net/tipc/topsrv.o
  CC      drivers/acpi/acpica/utexcep.o
  CC      drivers/acpi/acpica/utcopy.o
  CC      lib/dynamic_queue_limits.o
  CC      drivers/tty/serial/8250/8250_dma.o
  CC      drivers/gpu/drm/drm_fourcc.o
  CC      net/sctp/stream_sched.o
  CC      drivers/base/driver.o
  CC      net/netfilter/nft_compat.o
  CC      drivers/gpu/drm/drm_mm.o
  CC      drivers/gpu/drm/drm_sysfs.o
  CC      net/ife/ife.o
  CC      drivers/tty/serial/8250/8250_dwlib.o
  CC      lib/glob.o
  CC      drivers/base/syscore.o
  CC      net/ceph/ceph_common.o
  CC      drivers/acpi/acpica/utdebug.o
  CC      drivers/gpu/drm/drm_crtc.o
  CC      drivers/base/class.o
  CC      fs/jfs/jfs_dtree.o
  CC      net/psample/psample.o
  CC      net/sctp/stream_sched_prio.o
  CC      drivers/tty/serial/8250/8250_port.o
  CC      kernel/acct.o
  CC      kernel/crash_core.o
  CC      drivers/tty/serial/8250/8250_pci.o
  CC      net/tipc/socket.o
  AR      net/ife/built-in.a
  CC      drivers/acpi/acpica/utdecode.o
  CC      drivers/base/cpu.o
  CC      drivers/gpu/drm/drm_modes.o
  CC      lib/digsig.o
  CC      drivers/base/firmware.o
  AR      net/psample/built-in.a
  CC      fs/jfs/jfs_discard.o
  CC      lib/strncpy_from_user.o
  CC      net/netfilter/nft_connlimit.o
  CC      drivers/base/platform.o
  CC      drivers/acpi/acpica/uterror.o
  CC      drivers/acpi/acpica/utdelete.o
  CC      drivers/block/mtip32xx/mtip32xx.o
  AR      drivers/block/mtip32xx/built-in.a
  CC      drivers/tty/serial/8250/8250_early.o
  CC      kernel/utsname.o
  CC      net/ceph/messenger.o
  CC      lib/strnlen_user.o
  CC      net/sctp/stream_sched_rr.o
  CC      drivers/base/init.o
  CC      fs/jfs/jfs_extent.o
  CC      drivers/gpu/drm/drm_displayid.o
  CC      drivers/tty/serial/8250/8250_mid.o
  CC      drivers/acpi/acpica/utglobal.o
  CC      drivers/acpi/acpica/uteval.o
  CC      net/netfilter/nft_numgen.o
  CC      drivers/tty/serial/8250/8250_dw.o
  CC      kernel/compat.o
  UPD     kernel/config_data
  CC      drivers/block/zram/zcomp.o
  CC      kernel/user_namespace.o
  CC      net/tipc/group.o
  CC      drivers/gpu/drm/drm_trace_points.o
  CC      drivers/base/map.o
  CC      lib/net_utils.o
  CC      kernel/pid_namespace.o
  CC      fs/jfs/symlink.o
  CC      net/mpls/mpls_gso.o
  CC      drivers/base/attribute_container.o
  CC      drivers/gpu/drm/drm_edid.o
  CC      lib/sg_pool.o
  CC      drivers/base/devres.o
  CC      drivers/acpi/acpica/uthex.o
  CC      lib/memregion.o
  CC      drivers/tty/serial/8250/8250_pericom.o
  AR      drivers/tty/serial/8250/built-in.a
  CC      net/openvswitch/dp_notify.o
  CC      net/openvswitch/actions.o
  CC      drivers/acpi/acpica/utids.o
  CC      net/sctp/stream_interleave.o
  CC      net/vmw_vsock/af_vsock.o
  CC      net/openvswitch/flow.o
  CC      drivers/base/transport_class.o
  CC      drivers/gpu/drm/drm_prime.o
  CC      drivers/gpu/drm/drm_vma_manager.o
  CC      drivers/block/zram/zram_drv.o
  CC      fs/jfs/jfs_metapage.o
  AR      drivers/block/zram/built-in.a
  CC      net/netfilter/nft_ct.o
  CC      net/ceph/msgpool.o
  CC      lib/irq_poll.o
  CC      net/openvswitch/datapath.o
  CC      net/ceph/buffer.o
  CC      drivers/tty/serial/kgdboc.o
  CC      drivers/acpi/acpica/utinit.o
  CC      lib/stackdepot.o
  AR      drivers/tty/serial/built-in.a
  AR      drivers/tty/built-in.a
  CC      drivers/acpi/acpica/utlock.o
  CC      lib/ref_tracker.o
  CC      net/tipc/trace.o
  CC      drivers/gpu/drm/drm_modeset_lock.o
  CC      drivers/base/container.o
  CC      net/openvswitch/meter.o
  CC      drivers/base/topology.o
  CC      net/netfilter/nft_flow_offload.o
  CC      drivers/block/null_blk/trace.o
  CC      net/netfilter/nft_limit.o
  CC      net/sctp/proc.o
  CC      net/mpls/af_mpls.o
  CC      lib/bootconfig.o
  CC      drivers/acpi/acpica/utmath.o
  CC      net/openvswitch/flow_table.o
  CC      fs/jfs/jfs_logmgr.o
  CC      fs/jfs/jfs_txnmgr.o
  CC      net/vmw_vsock/af_vsock_tap.o
  CC      net/nsh/nsh.o
  CC      net/openvswitch/flow_netlink.o
  CC      net/ceph/pagelist.o
  CC      drivers/acpi/acpica/utmisc.o
  CC      net/l3mdev/l3mdev.o
  CC      lib/asn1_decoder.o
  CC      fs/jfs/jfs_uniupr.o
  CC      net/switchdev/switchdev.o
  CC      drivers/block/null_blk/main.o
  AR      net/nsh/built-in.a
  CC      drivers/base/cacheinfo.o
  CC      net/vmw_vsock/vsock_addr.o
  GEN     lib/oid_registry_data.c
  CC      drivers/acpi/acpica/utmutex.o
  CC      net/tipc/udp_media.o
  CC      net/netfilter/nft_nat.o
  CC      drivers/base/property.o
  CC      net/netfilter/nft_queue.o
  CC      net/sctp/sysctl.o
  CC      net/ceph/mon_client.o
  AR      net/l3mdev/built-in.a
  CC      drivers/acpi/acpica/utnonansi.o
  CC      drivers/gpu/drm/drm_atomic.o
  AR      net/switchdev/built-in.a
  CC      net/xdp/xsk.o
  CC      lib/asn1_encoder.o
  CC      fs/jfs/resize.o
  CC      drivers/acpi/acpica/utobject.o
  CC      net/openvswitch/openvswitch_trace.o
  CC      drivers/base/swnode.o
  CC      net/mpls/mpls_iptunnel.o
  AR      net/mpls/built-in.a
  CC      drivers/block/null_blk/zoned.o
  CC      lib/ucs2_string.o
  CC      kernel/audit.o
  AR      drivers/block/null_blk/built-in.a
  CC      net/vmw_vsock/diag.o
  AR      drivers/block/built-in.a
  CC      drivers/acpi/acpica/utosi.o
  CC      net/ceph/decode.o
  CC      net/tipc/sysctl.o
  CC      fs/jfs/ioctl.o
  CC      net/netfilter/nft_quota.o
  CC      kernel/stop_machine.o
  CC      fs/jfs/xattr.o
  CC      net/sctp/diag.o
  CC      drivers/acpi/acpica/utownerid.o
  AR      fs/jfs/built-in.a
  CC      net/xdp/xsk_queue.o
  CC      net/xdp/xdp_umem.o
  CC      drivers/base/auxiliary.o
  CC      drivers/acpi/acpica/utpredef.o
  CC      net/xdp/xskmap.o
  CC      net/sctp/ipv6.o
  CC      drivers/gpu/drm/drm_bridge.o
  AR      net/sctp/built-in.a
  CC      lib/sbitmap.o
  CC      net/openvswitch/vport.o
  CC      drivers/acpi/acpica/utresdecode.o
  CC      kernel/audit_fsnotify.o
  CC      net/vmw_vsock/virtio_transport_common.o
  CC      kernel/audit_watch.o
  CC      drivers/acpi/acpica/utresrc.o
  CC      net/ceph/cls_lock_client.o
  CC      net/netfilter/nft_reject.o
  CC      kernel/auditfilter.o
  CC      net/xdp/xsk_buff_pool.o
  CC      drivers/base/power/generic_ops.o
  CC      drivers/acpi/acpica/utstate.o
  CC      drivers/base/power/sysfs.o
  CC      drivers/base/power/common.o
  CC      lib/group_cpus.o
  CC      kernel/auditsc.o
  GEN     lib/test_fortify.log
  CC      drivers/gpu/drm/drm_framebuffer.o
  GEN     lib/crc32table.h
  GEN     lib/crc64table.h
  CC      net/ceph/crush/crush.o
  CC      drivers/base/devtmpfs.o
  CC      net/tipc/crypto.o
  CC      drivers/acpi/acpica/utstring.o
  CC      drivers/gpu/drm/drm_connector.o
  CC      lib/oid_registry.o
  CC      kernel/audit_tree.o
  CC      drivers/gpu/drm/drm_blend.o
  CC      drivers/acpi/acpica/utstrsuppt.o
  CC      drivers/gpu/drm/drm_encoder.o
  CC      net/openvswitch/vport-internal_dev.o
  CC      net/vmw_vsock/vsock_loopback.o
  AR      net/vmw_vsock/built-in.a
  CC      drivers/base/power/qos.o
  CC      drivers/gpu/drm/drm_mode_object.o
  CC      drivers/gpu/drm/drm_property.o
  CC      drivers/base/firmware_loader/main.o
  CC      net/tipc/diag.o
  CC      net/netfilter/nft_reject_inet.o
  CC      drivers/acpi/acpica/utstrtoul64.o
  CC      drivers/mfd/lpc_sch.o
  AR      net/tipc/built-in.a
  CC      net/xdp/xsk_diag.o
  CC      drivers/mfd/mfd-core.o
  CC      drivers/misc/kgdbts.o
  AR      net/xdp/built-in.a
  CC      net/ceph/osd_client.o
  CC      lib/string.o
  CC      drivers/base/power/runtime.o
  CC      fs/xfs/libxfs/xfs_ag.o
  CC      drivers/gpu/drm/drm_plane.o
  AR      drivers/misc/built-in.a
  CC      net/ceph/osdmap.o
  CC      drivers/acpi/acpica/utxface.o
  CC      drivers/gpu/drm/drm_color_mgmt.o
  CC      drivers/base/power/wakeirq.o
  CC      drivers/base/firmware_loader/builtin/main.o
  CC      drivers/gpu/drm/drm_print.o
  CC      net/openvswitch/vport-netdev.o
  CC      lib/crc32.o
  CC      fs/xfs/libxfs/xfs_alloc.o
  CC      drivers/gpu/drm/drm_dumb_buffers.o
  UPD     drivers/base/firmware_loader/builtin/intel-ucode/06-55-04.gen.S
  AS      drivers/base/firmware_loader/builtin/intel-ucode/06-55-04.gen.o
  CC      net/netfilter/nft_reject_netdev.o
  AR      drivers/base/firmware_loader/builtin/built-in.a
  CC      drivers/dax/super.o
  CC      net/ceph/crush/hash.o
  CC      drivers/acpi/acpica/utxfinit.o
  CC      drivers/nvdimm/core.o
  CC      drivers/dma-buf/dma-buf.o
  CC      drivers/mfd/lpc_ich.o
  CC      lib/crc64.o
  AR      drivers/mfd/built-in.a
  CC      drivers/acpi/acpica/utxferror.o
  CC      drivers/dma-buf/dma-fence.o
  CC      net/ceph/crush/mapper.o
  CC      drivers/dma-buf/dma-fence-array.o
  CC      drivers/gpu/drm/drm_mode_config.o
  CC      drivers/base/node.o
  CC      drivers/base/power/main.o
  CC      drivers/acpi/acpica/utxfmutex.o
  AR      lib/lib.a
  AR      lib/built-in.a
  CC      drivers/dma-buf/dma-fence-chain.o
  CC      drivers/base/firmware_loader/sysfs.o
  CC      drivers/dma-buf/dma-fence-unwrap.o
  CC      net/ceph/striper.o
  AR      drivers/acpi/acpica/built-in.a
  AR      drivers/acpi/built-in.a
  CC      drivers/base/power/wakeup.o
  CC      net/ceph/armor.o
  CC      drivers/dax/bus.o
  CC      drivers/base/firmware_loader/sysfs_upload.o
  CC      net/ceph/debugfs.o
  CC      net/netfilter/nft_tunnel.o
  CC      drivers/dma-buf/dma-resv.o
  CC      drivers/dma-buf/dma-heap.o
  CC      net/ceph/auth_none.o
  AR      drivers/dax/hmem/built-in.a
  CC      drivers/base/power/wakeup_stats.o
  AR      drivers/dax/built-in.a
  AR      drivers/base/firmware_loader/built-in.a
  CC      net/ceph/crypto.o
  CC      drivers/dma-buf/heaps/system_heap.o
  CC      drivers/gpu/drm/drm_vblank.o
  CC      drivers/dma-buf/sync_file.o
  AR      drivers/dma-buf/heaps/built-in.a
  CC      drivers/base/power/trace.o
  CC      fs/nilfs2/file.o
  CC      net/ceph/auth.o
  CC      kernel/kprobes.o
  CC      drivers/nvdimm/bus.o
  CC      net/ceph/ceph_strings.o
  CC      fs/nilfs2/inode.o
  CC      net/devres.o
  CC      net/openvswitch/conntrack.o
  CC      drivers/cxl/core/pmem.o
  CC      net/ceph/ceph_hash.o
  CC      drivers/cxl/pci.o
  CC      drivers/cxl/core/regs.o
  CC      drivers/cxl/core/memdev.o
  CC      net/netfilter/nft_log.o
  CC      net/ceph/auth_x.o
  CC      drivers/cxl/core/port.o
  CC      drivers/dma-buf/udmabuf.o
  CC      drivers/base/power/clock_ops.o
  AR      drivers/dma-buf/built-in.a
  CC      drivers/scsi/scsi.o
  CC      drivers/nvdimm/dimm_devs.o
  CC      drivers/cxl/mem.o
  CC      drivers/nvdimm/nd_perf.o
  CC      fs/nilfs2/dir.o
  CC      drivers/nvdimm/dimm.o
  CC      drivers/base/module.o
  CC      drivers/gpu/drm/drm_syncobj.o
  CC      net/ceph/pagevec.o
  AR      drivers/base/power/built-in.a
  CC      net/openvswitch/vport-gre.o
  CC      drivers/cxl/core/mbox.o
  CC      net/mctp/af_mctp.o
  AR      net/openvswitch/built-in.a
  CC      drivers/cxl/core/pci.o
  CC      net/netfilter/nft_masq.o
  CC      drivers/gpu/drm/drm_lease.o
  CC      drivers/cxl/core/hdm.o
  CC      drivers/scsi/scsicam.o
  CC      drivers/scsi/hosts.o
  CC      drivers/gpu/drm/drm_writeback.o
  CC      fs/nilfs2/namei.o
  CC      drivers/scsi/scsi_ioctl.o
  CC      drivers/base/memory.o
  CC      fs/nilfs2/super.o
  CC      fs/nilfs2/page.o
  CC      drivers/gpu/drm/drm_client.o
  CC      drivers/nvdimm/region.o
  CC      net/mctp/device.o
  CC      drivers/scsi/constants.o
  CC      net/ceph/snapshot.o
  CC      drivers/nvdimm/region_devs.o
  CC      net/netfilter/nft_redir.o
  CC      net/socket.o
  CC      drivers/scsi/scsi_lib_dma.o
  CC      net/mctp/route.o
  CC      net/mptcp/protocol.o
  CC      drivers/base/hypervisor.o
  CC      drivers/scsi/scsi_error.o
  CC      drivers/nvdimm/namespace_devs.o
  CC      fs/nilfs2/btnode.o
  CC      drivers/nvdimm/label.o
  CC      fs/nilfs2/mdt.o
  CC      fs/xfs/xfs_trace.o
  CC      drivers/scsi/scsi_lib.o
  GEN     drivers/scsi/scsi_devinfo_tbl.c
  CC      drivers/base/platform-msi.o
  CC      drivers/base/pinctrl.o
  CC      drivers/gpu/drm/drm_atomic_uapi.o
  CC      drivers/gpu/drm/drm_client_modeset.o
  CC      net/ceph/string_table.o
  CC      drivers/cxl/core/region.o
  CC      net/netfilter/nft_hash.o
  CC      drivers/nvdimm/badrange.o
  CC      net/compat.o
  CC      fs/nilfs2/bmap.o
  CC      drivers/nvdimm/claim.o
  CC      net/mctp/neigh.o
  CC      drivers/nvdimm/btt_devs.o
  AR      net/mctp/built-in.a
  AR      drivers/cxl/core/built-in.a
  CC      drivers/base/physical_location.o
  CC      kernel/hung_task.o
  CC      drivers/base/regmap/regcache-rbtree.o
  CC      drivers/nvdimm/pfn_devs.o
  CC      drivers/scsi/scsi_scan.o
  CC      drivers/base/regmap/regcache.o
  CC      net/mptcp/options.o
  CC      net/mptcp/subflow.o
  CC      drivers/base/regmap/regmap.o
  CC      net/netfilter/nft_fib.o
  CC      drivers/gpu/drm/drm_managed.o
  CC      fs/nilfs2/btree.o
  CC      drivers/gpu/drm/drm_vblank_work.o
  CC      drivers/cxl/acpi.o
  CC      kernel/watchdog.o
  CC      drivers/cxl/pmem.o
  CC      net/ceph/messenger_v1.o
  CC      drivers/base/regmap/regcache-flat.o
  CC      drivers/scsi/scsi_devinfo.o
  CC      drivers/nvme/target/core.o
  CC      kernel/utsname_sysctl.o
  CC      drivers/nvdimm/dax_devs.o
  CC      fs/nilfs2/direct.o
  CC      fs/xfs/libxfs/xfs_alloc_btree.o
  CC      drivers/gpu/drm/drm_ioc32.o
  CC      kernel/watchdog_hld.o
  CC      drivers/cxl/port.o
  CC      net/mptcp/token.o
  AR      drivers/cxl/built-in.a
  CC      drivers/base/regmap/regmap-debugfs.o
  CC      drivers/ata/libata-scsi.o
  CC      drivers/base/regmap/regmap-i2c.o
  CC      kernel/relay.o
  CC      drivers/ata/libata-eh.o
  CC      net/mptcp/crypto.o
  CC      net/netfilter/nft_fib_inet.o
  CC      drivers/scsi/scsi_netlink.o
  CC      net/mptcp/ctrl.o
  CC      kernel/seccomp.o
  CC      fs/nilfs2/dat.o
  CC      net/netfilter/nft_fib_netdev.o
  CC      drivers/nvme/target/configfs.o
  CC      drivers/gpu/drm/drm_panel.o
  CC      drivers/gpu/drm/drm_pci.o
  CC      drivers/nvme/host/core.o
  CC      drivers/ata/libata-transport.o
  CC      kernel/delayacct.o
  CC      drivers/nvdimm/security.o
  CC      drivers/scsi/scsi_sysctl.o
  CC      drivers/ata/libata-trace.o
  CC      drivers/scsi/scsi_proc.o
  CC      drivers/base/regmap/regmap-mmio.o
  CC      drivers/ata/libata-core.o
  CC      drivers/gpu/drm/drm_debugfs.o
  CC      drivers/base/regmap/regmap-irq.o
  CC      fs/nilfs2/recovery.o
  CC      net/mptcp/diag.o
  CC      net/ceph/messenger_v2.o
  CC      drivers/nvme/target/admin-cmd.o
  CC      drivers/nvdimm/e820.o
  CC      drivers/scsi/scsi_debugfs.o
  CC      net/netfilter/nft_socket.o
  AR      net/ceph/built-in.a
  AR      drivers/nvdimm/built-in.a
  CC      net/mptcp/pm.o
  AR      drivers/base/regmap/built-in.a
  CC      drivers/nvme/host/ioctl.o
  CC      kernel/taskstats.o
  CC      drivers/gpu/drm/drm_debugfs_crc.o
  CC      drivers/nvme/host/trace.o
  CC      drivers/target/loopback/tcm_loop.o
  AR      drivers/target/loopback/built-in.a
  CC      drivers/target/iscsi/iscsi_target_seq_pdu_list.o
  CC      fs/xfs/libxfs/xfs_attr_remote.o
  CC      fs/xfs/libxfs/xfs_attr.o
  CC      fs/nilfs2/the_nilfs.o
  CC      drivers/target/iscsi/iscsi_target_parameters.o
  CC      drivers/nvme/target/fabrics-cmd.o
  CC      drivers/scsi/scsi_trace.o
  CC      drivers/base/trace.o
  CC      drivers/scsi/scsi_pm.o
  CC      drivers/scsi/scsi_logging.o
  AR      drivers/base/built-in.a
  CC      drivers/scsi/scsi_dh.o
  CC      drivers/target/target_core_fabric_configfs.o
  CC      net/mptcp/mib.o
  CC      drivers/gpu/drm/drm_nomodeset.o
  CC      net/netfilter/nft_osf.o
  CC      kernel/tsacct.o
  CC      drivers/target/target_core_device.o
  CC      drivers/nvme/host/zns.o
  CC      drivers/nvme/host/multipath.o
  CC      drivers/gpu/drm/drm_edid_load.o
  CC      drivers/target/target_core_fabric_lib.o
  CC      drivers/target/target_core_configfs.o
  CC      fs/debugfs/inode.o
  CC      drivers/ata/libata-sata.o
  CC      net/mptcp/sockopt.o
  CC      fs/nilfs2/segbuf.o
  CC      drivers/nvme/target/discovery.o
  CC      drivers/target/iscsi/iscsi_target_auth.o
  CC      drivers/scsi/scsi_common.o
  CC      net/mptcp/pm_netlink.o
  CC      drivers/scsi/scsi_bsg.o
  CC      drivers/gpu/drm/drm_panel_orientation_quirks.o
  CC      net/mptcp/syncookies.o
  AR      drivers/mtd/parsers/built-in.a
  CC      drivers/nvme/host/hwmon.o
  CC      net/mptcp/pm_userspace.o
  CC      fs/nilfs2/cpfile.o
  CC      fs/tracefs/inode.o
  CC      net/netfilter/nft_tproxy.o
  CC      drivers/target/iscsi/iscsi_target_device.o
  CC      drivers/target/target_core_hba.o
  AR      fs/tracefs/built-in.a
  CC      drivers/nvme/target/io-cmd-file.o
  CC      drivers/target/iscsi/iscsi_target_datain_values.o
  CC      drivers/mtd/chips/chipreg.o
  CC      drivers/scsi/raid_class.o
  CC      kernel/tracepoint.o
  CC      fs/debugfs/file.o
  CC      drivers/target/target_core_pr.o
  CC      fs/xfs/libxfs/xfs_bit.o
  CC      kernel/latencytop.o
  CC      drivers/target/iscsi/iscsi_target_erl0.o
  CC      drivers/ata/libata-pmp.o
  AR      fs/debugfs/built-in.a
  CC      fs/nilfs2/segment.o
  CC      drivers/gpu/drm/drm_gem_ttm_helper.o
  CC      drivers/nvme/target/io-cmd-bdev.o
  CC      fs/nilfs2/sufile.o
  CC      drivers/mtd/chips/cfi_probe.o
  CC      drivers/nvme/host/pci.o
  CC      drivers/scsi/scsi_transport_spi.o
  CC      kernel/irq_work.o
  CC      drivers/scsi/scsi_transport_sas.o
  CC      net/netfilter/nft_xfrm.o
  CC      drivers/gpu/drm/drm_bridge_connector.o
  CC      drivers/target/iscsi/iscsi_target_erl1.o
  CC      net/netfilter/nft_synproxy.o
  CC      drivers/nvme/target/passthru.o
  CC      fs/xfs/libxfs/xfs_attr_leaf.o
  CC      net/mptcp/mptcp_diag.o
  CC      drivers/ata/libata-pata-timings.o
  CC      drivers/target/iscsi/iscsi_target_erl2.o
  CC      drivers/ata/libata-acpi.o
  CC      kernel/static_call.o
  CC      drivers/mtd/chips/cfi_util.o
  CC      fs/nilfs2/ifile.o
  CC      drivers/nvme/target/zns.o
